5,5,5,5
00,00,19,00,18,18,18,18,18,18,18,18,18,18
00,00,18,00,18,00,00,00,00,00,00,00,00,00
00,00,18,00,18,00,00,00,00,00,00,00,00,00
00,00,18,00,18,00,00,00,00,00,00,00,00,00
00,00,18,00,18,00,18,18,18,18,18,18,18,00
00,00,18,00,00,00,00,00,00,00,18,00,00,00
00,00,18,00,00,00,00,00,00,00,18,00,00,00
00,18,18,18,18,18,18,18,18,18,18,18,18,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
