1
2,0,1,0
00,00,00,00,00,00,12,12,00,00,00,00,00,00
00,04,04,04,04,04,18,18,04,04,04,04,04,00
00,04,18,18,18,04,18,18,18,18,04,18,04,00
00,04,18,04,18,04,18,04,04,18,04,18,04,00
12,18,18,04,18,04,18,18,04,18,04,18,18,12
00,04,18,04,18,04,04,18,04,18,04,18,04,00
00,04,18,04,18,18,18,18,04,18,18,18,04,00
00,04,04,04,04,04,18,18,04,04,04,04,04,00
00,00,00,00,00,00,12,12,00,00,00,00,00,00
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,22,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,22,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,22,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
