0,1,0,0
00,00,00,00,00,00,12,12,00,00,00,00,00,00
00,07,07,07,07,07,07,07,07,07,07,07,07,00
00,07,07,07,07,07,07,07,07,07,07,07,07,00
00,07,07,07,07,07,07,07,07,07,07,07,07,00
12,07,07,07,07,07,07,07,07,07,07,07,07,12
00,07,07,07,07,07,07,07,07,07,07,07,07,00
00,07,07,07,07,07,07,07,07,07,07,07,07,00
00,07,07,07,07,07,07,07,07,07,07,07,07,00
00,00,00,00,00,00,12,12,00,00,00,00,00,00
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,29,20,28,20,20,29,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30
